fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_binary
-0.7627597200904866,-0.6022426666460738,-0.4299840150305054,-0.14255075874557172,-0.3371767974610206,0.24079760112666976,-0.30099211117632574,-1.0228710468738693,0.5018074837304544,-0.5873739495029757,0.42214053717694683,0
0.4444076398971786,-1.3042620429898453,0.2778157589529757,-0.35230549052231686,-0.491564035899086,-0.25317731650717384,-0.567240385322397,-0.813319340895772,-0.3106354160302029,1.0118886304841026,1.163105275208289,1
-0.417854760094011,-1.2502605525018629,0.7328298993709277,-0.3942564368776657,-0.7038464887514261,-0.9447422011945549,-0.6559898100377541,-0.21609697885833717,0.814285522099936,0.897655589056454,1.3483464597161259,0
1.938995799881907,-1.3582635334778275,0.9856155329364565,-0.6459621150097599,-0.6652496791419097,0.14200261759990104,-0.4193246774634685,0.0772754095109525,-0.9980871004430641,0.04090777834909087,0.14427876041519247,1
-0.7627597200904866,-0.22423223323019698,1.0867297863626684,2.6262117007074637,-0.5494592503133606,1.0311574693408194,2.2135749224254586,0.3601702125813286,0.18932944536096993,0.5549564647735089,0.051658168161274894,0
-1.7399904400805015,0.9908013027494071,-0.4299840150305054,-0.8137659004311559,1.3996796349672165,-0.8459472176677861,0.4681695696901024,-1.4472132514794334,1.939206460230075,-0.3017913459338549,0.5147611294308644,0
0.09950267990070293,-1.7362739668937046,1.2384011665019858,-0.47815832958836385,0.02949289382938503,-0.6483572506142486,-0.6855729516095398,-0.12179871116817305,0.31432066070876313,0.04090777834909087,-0.040962424092642676,0
0.04201851990129049,0.7477945955534867,-0.4299840150305054,-0.22645265145626947,0.08738810824365964,-0.4507672835607113,0.8527504101233165,0.33921504198355956,-0.6856090620735797,-0.4160243873615035,-1.1524095311396585,0
1.7665433198836697,-0.9262516095739683,2.097872320624784,-0.31035454416696756,0.02949289382938503,-0.9447422011945549,-0.7447392347531112,1.7222563014387575,-0.8730958850952709,-0.24467482522003062,-1.1524095311396585,0
-0.30288644009518567,2.0438303672650644,-1.0366695355877749,-0.47815832958836385,-0.5880560599228789,0.6359775352337447,0.024422446113316957,-0.7661702070507481,1.2517547758172107,-1.3298887187826913,0.23689935266911005,0
0.4444076398971786,-1.034254590549933,0.7328298993709277,-0.5620602222990617,-0.5880560599228789,-0.6483572506142486,-0.8334886594684683,-1.4629296294277747,-0.810600277421373,-0.6444904702168001,0.8852434984465364,0
0.5018917998965909,-0.5482411761580914,1.0867297863626684,-0.0586488660348736,-0.04770072538964779,0.7347725187605133,2.06565921456653,0.46494606557040635,-0.49812223905189135,-0.13044178379238203,-0.8745477543779041,0
-0.7052755600910742,0.31578267164962703,-1.3400122958664096,-0.14255075874557172,-0.16349115421819677,1.1299524528675882,-0.09391012017382583,-0.6352003908144155,0.6892943067521428,-0.4731409080753278,0.23689935266911005,0
-0.9926963600881374,-0.1702307427422145,-1.188340915727092,-0.31035454416696756,-0.39507201187529495,-0.9447422011945549,-0.9518212257556111,-0.6352003908144155,0.5018074837304544,-0.13044178379238203,-0.9671683466318217,0
-0.417854760094011,1.989828876777082,-1.0872266623008806,0.025253026675824523,-0.18278955902295496,-1.0435371847213235,-1.070153792042754,-0.00654527288023989,0.5018074837304544,-0.5873739495029757,-0.5966859776161497,0
-1.0501805200875498,-0.11622925225423204,-0.6322125218829285,0.44476249022931474,-0.4722656310943278,-0.35197230003394253,-0.567240385322397,-1.9972864796718444,0.1268338376870747,-0.4160243873615035,2.1819317900013875,0
-1.1076646800869623,0.20777969067366212,-0.7838839020222459,-0.14255075874557172,0.6084450379721307,0.9323624858140508,-0.30099211117632574,-0.7976029629474307,1.0017723451216272,0.26937386120438744,0.7926229061926188,1
0.6168601198954169,0.31578267164962703,-0.6827696485960343,-0.3942564368776657,-0.08629753499916394,0.9323624858140508,0.054005587685102656,0.7268856980429552,-1.0605827081169594,-0.5873739495029757,-0.689306569870069,0
-0.015465640098121944,0.4507863978695832,-0.278312634891188,0.10915491938652265,-0.028402320584889586,-0.9447422011945549,-0.8039055178966826,0.7792736245374651,-0.3106354160302029,-0.3017913459338549,-1.0597889388857393,0
1.6515749998848437,-0.7102456476220385,1.1372869130757741,-0.3942564368776657,0.20317853707220887,0.3395925846534385,0.11317187082867405,0.5854382965077672,-1.3105651388125459,-0.4731409080753278,-0.040962424092642676,0
-0.6477914000916613,0.666792359821513,-1.238898042440198,-0.5620602222990617,-0.20208796382771316,-0.8459472176677861,-1.0109875088991824,-0.4413650627847176,0.18932944536096993,-1.5583548016379882,-0.8745477543779041,0
-0.5903072400922489,1.6388191886051962,-1.238898042440198,-0.31035454416696756,0.06808970343890143,-0.54956226708748,-0.8039055178966826,-0.058933199374749674,0.5018074837304544,-1.1014226359273944,-0.7819271621239865,0
0.4444076398971786,1.2608087551893195,-1.188340915727092,-0.7298640077204578,-0.20208796382771316,-1.1423321682480923,-0.9518212257556111,0.6744977715484455,-0.1231485930085117,-0.7016069909306244,-0.689306569870069,0
-0.7627597200904866,-0.8182486285980034,1.0867297863626684,0.025253026675824523,0.1645817274626906,1.7227223540282004,1.1485818258411735,-0.26848490535284697,0.5018074837304544,0.6120729854873332,0.8852434984465364,0
-0.877728040089312,0.6397916145775218,-1.2894551691533038,-0.31035454416696756,-0.20208796382771316,-0.7471522341410174,-0.9222380841838254,-0.9076176085859361,0.2518250530348679,-0.24467482522003062,-0.040962424092642676,0
-1.2801171600852006,-1.034254590549933,-0.12664125475187066,-0.5620602222990617,-0.08629753499916394,-1.1423321682480923,-0.5376572437506113,-1.0857365586672927,0.31432066070876313,-1.272772198068867,-0.31882420085439706,0
0.04201851990129049,-0.8722501190859859,0.7833870260840335,-0.14255075874557172,-0.491564035899086,-0.35197230003394253,-0.8039055178966826,-0.6352003908144155,-0.8730958850952709,0.8405390683426304,0.7000023139386996,1
0.27195515989894126,0.423785652625592,-0.6827696485960343,-0.0586488660348736,-0.41437041668005314,-0.54956226708748,-0.12349326174561154,0.09823058010877968,-0.7481046697474778,-0.4160243873615035,-0.8745477543779041,0
-0.18791812009636027,-1.2502605525018629,1.7945295603461493,-0.7298640077204578,-0.14419274941343854,0.04320763407313233,-0.5080741021788256,-0.43612627013528993,-0.06065298533461649,0.6691895062011575,0.3295199449230293,0
-0.30288644009518567,0.15377820018568025,-0.4299840150305054,-0.5620602222990617,0.29967056109599965,-0.35197230003394253,0.024422446113316957,-0.1637090523638274,-0.7481046697474778,1.5259373169085213,-0.8745477543779041,0
0.4444076398971786,-1.3582635334778275,1.0361726596495624,-0.5620602222990617,-0.41437041668005314,1.0311574693408194,-0.00516069545846874,-0.00654527288023989,0.06433823001317672,2.154219044760588,0.14427876041519247,0
-0.9926963600881374,0.9097990670174335,-0.986112408874669,0.10915491938652265,0.33826737070551605,-0.1543823329804051,-0.567240385322397,-0.032739236127494784,0.814285522099936,-0.4731409080753278,-0.22620360860047947,0
0.4444076398971786,-1.6822724764057222,-0.1771983814649765,-0.31035454416696756,-0.20208796382771316,-1.4387171188283985,-0.5376572437506113,1.1983770364936015,0.6267986990782476,1.1832381926255755,-0.13358301634656025,0
-0.7627597200904866,0.4777871431135744,-0.48054114174361123,-0.8137659004311559,-0.5108624407038441,-0.8459472176677861,0.11317187082867405,-0.8447520967925127,-1.435556354160339,-0.3589078666476792,-1.0597889388857393,0
0.5593759598960044,-0.764247138110021,0.6317156459447163,0.10915491938652265,-0.2985799878515042,-0.54956226708748,-0.5968235268941827,0.8840494775264846,0.18932944536096993,0.4978399440596846,-0.22620360860047947,0
-1.2226330000857877,0.5857901240895393,-0.9355552821615634,0.025253026675824523,-0.14419274941343854,-0.055587349453636394,-0.5968235268941827,-0.6980659026078389,1.6267284218605904,-0.1875583045062063,1.4409670519700435,0
-0.3603706000945981,1.6388191886051962,-1.3905694225795153,0.10915491938652265,-0.14419274941343854,-0.9447422011945549,-0.9518212257556111,0.41255813907589656,-0.06065298533461649,-0.815840032358273,-1.0597889388857393,0
0.27195515989894126,-1.0882560810379154,0.6822727726578218,2.8779173788395584,-0.2985799878515042,-0.8459472176677861,-0.9814043673273968,-0.06941078467366327,-0.06065298533461649,-0.24467482522003062,1.533587644223961,1
-1.2801171600852006,0.3697841621376095,-0.986112408874669,-0.5620602222990617,-0.3371767974610206,-0.1543823329804051,-0.03474383703025444,-1.7563020177970645,0.43931187605655636,-0.7016069909306244,0.5147611294308644,0
-1.1651488400863752,0.0997767096976978,-0.6322125218829285,-0.5620602222990617,-0.22138636863247138,1.0311574693408194,-0.3305752527481114,-1.8715554560849976,0.06433823001317672,0.897655589056454,1.0704846829543715,0
0.5593759598960044,-0.9262516095739683,0.5811585192316104,-0.8137659004311559,-0.16349115421819677,2.51308222224235,0.2610875786876025,-0.10084354057040402,1.0017723451216272,0.383606902632036,0.42214053717694683,0
-0.5903072400922489,1.0718035384813809,-0.1771983814649765,-0.47815832958836385,0.37686418031503244,0.24079760112666976,1.6514952325615304,-0.00654527288023989,-0.3106354160302029,-0.4160243873615035,-1.0597889388857393,0
-0.3603706000945981,-1.4122650239658099,2.0473151939116785,0.864271953782805,5.20146538150458,-1.0435371847213235,-1.070153792042754,0.25539435959230905,-0.3731310237040981,2.3826851276158854,-0.5040653853622322,1
1.1917017198895432,-1.4662665144537923,1.0361726596495624,-0.47815832958836385,-0.43366882148481134,-0.9447422011945549,-1.070153792042754,0.2763495301901362,0.1268338376870747,1.1832381926255755,0.42214053717694683,0
2.053964119880733,0.20777969067366212,1.1372869130757741,0.10915491938652265,-0.12489434460868222,-0.9447422011945549,-0.4193246774634685,2.036583860405816,-1.1855739234647527,0.6691895062011575,0.23689935266911005,0
0.21447099989952778,-0.27823372371817945,0.12614437881365825,0.2769587048079185,-0.43366882148481134,-0.54956226708748,-0.5376572437506113,-0.1637090523638274,0.1268338376870747,0.04090777834909087,0.7000023139386996,1
0.27195515989894126,2.286837074460985,-1.1377837890139866,-0.5620602222990617,-0.2599831782419878,-1.0435371847213235,-0.8039055178966826,-0.289440075950616,-0.06065298533461649,-1.272772198068867,-0.7819271621239865,0
-0.3603706000945981,0.15377820018568025,-0.37942688831739957,-0.3942564368776657,-0.2599831782419878,-0.6483572506142486,-0.21224268646096864,1.041213257010072,1.0642679527955223,-0.24467482522003062,-1.0597889388857393,0
-0.015465640098121944,-1.0882560810379154,0.7328298993709277,-0.14255075874557172,-0.35647520226577856,-0.6483572506142486,-0.7743223763248969,-1.2848106793464182,0.43931187605655636,0.6120729854873332,2.089311197747468,1
-0.30288644009518567,0.423785652625592,0.07558725210055241,-0.7298640077204578,0.49265460914358167,-0.6483572506142486,-0.5080741021788256,0.3601702125813286,-0.3106354160302029,5.124278121879449,-1.245030123393576,0
-0.417854760094011,0.045775219209715334,-0.7333267753091401,0.025253026675824523,0.1645817274626906,0.833567502287282,0.5865021359772452,0.5959158818066808,0.5018074837304544,-0.3017913459338549,-0.9671683466318217,0
-0.0729498000975354,0.15377820018568025,-0.22775550817808218,0.7803700610721068,-0.20208796382771316,-0.1543823329804051,1.7106615157051017,0.46494606557040635,-0.1856442006824097,-0.24467482522003062,-0.9671683466318217,0
-0.0729498000975354,0.9097990670174335,-0.22775550817808218,-0.3942564368776657,0.20317853707220887,-0.1543823329804051,1.0302492595540307,0.3077822860868188,-0.7481046697474778,0.21225734049056313,-0.9671683466318217,0
-0.015465640098121944,0.3697841621376095,-0.12664125475187066,-0.22645265145626947,0.5698482283626142,-0.6483572506142486,-0.24182582803275432,-0.289440075950616,-0.9980871004430641,-0.7587235116444486,-0.5966859776161497,0
-0.7627597200904866,1.3418109909212932,-0.986112408874669,-0.3942564368776657,0.08738810824365964,-0.54956226708748,-0.8039055178966826,-0.5828124643199056,0.5643030914043495,-1.1014226359273944,-0.4114447931083146,0
-0.0729498000975354,-0.5482411761580914,0.07558725210055241,-0.7298640077204578,-0.14419274941343854,1.1299524528675882,-0.03474383703025444,-0.35754438039352526,-0.3731310237040981,-0.7016069909306244,-0.13358301634656025,0
-0.2454022800957727,-0.062227761766249584,-0.07608412803876483,-0.47815832958836385,-0.18278955902295496,2.611877205769119,2.7756546122893866,-0.1637090523638274,-0.49812223905189135,-0.7016069909306244,-0.8745477543779041,0
-0.30288644009518567,0.0997767096976978,-1.3905694225795153,-0.6459621150097599,-0.35647520226577856,-0.8459472176677861,-0.8630718010402539,-0.06417199202423556,-0.3106354160302029,-0.13044178379238203,-0.9671683466318217,0
-0.0729498000975354,0.31578267164962703,-1.3905694225795153,0.025253026675824523,0.08738810824365964,0.3395925846534385,0.34983700340295965,1.827032154427777,1.1892591681433156,-0.07332526307855772,-1.0597889388857393,0
1.824027479883082,0.31578267164962703,1.592301053493726,0.10915491938652265,-0.028402320584889586,-0.25317731650717384,0.08358872925688836,1.0936011835045818,-0.810600277421373,-0.07332526307855772,0.5147611294308644,0
0.27195515989894126,-1.2502605525018629,0.5306013925185047,-0.14255075874557172,-0.5494592503133606,0.3395925846534385,0.7640009854079594,-0.671871939360584,0.5018074837304544,0.3264903819182117,1.2557258674622083,0
1.8815116398824945,-0.6562441571340564,1.3395154199281973,-0.8137659004311559,0.12598491785317606,0.6359775352337447,-0.15307640331739722,0.3339762493340737,-1.8105300002037186,0.5549564647735089,-0.5040653853622322,1
0.5593759598960044,-0.764247138110021,0.8339441527971394,-0.31035454416696756,0.35756577551027424,1.8215173375549691,2.3319074887126012,0.5697219185594259,-1.0605827081169594,3.182316417609424,-0.8745477543779041,0
-0.2454022800957727,-1.2502605525018629,2.0473151939116785,4.891562803896312,-0.7424432983609424,2.1672997798986597,7.183542706485456,-1.861077870786084,-1.8730256078776166,-0.8729565530720973,1.7188288287317979,1
0.5018917998965909,-0.062227761766249584,3.665143248731064,0.7803700610721068,10.064663392303643,1.6239273705014319,0.6752515606926023,1.5127045954607183,-3.560407015072821,7.637405033287715,-0.9671683466318217,0
-0.3603706000945981,2.3408385649489674,-0.8849981554484575,-0.31035454416696756,0.4540577995340634,-0.4507672835607113,-0.7151560931813254,-0.21609697885833717,-0.3106354160302029,-0.9300730737859215,-0.8745477543779041,0
0.90428091989248,-1.1422575715258978,1.440629673354409,-0.3942564368776657,-0.2985799878515042,-1.241127151774861,-1.1293200751863253,-0.719021073205666,-0.9980871004430641,0.383606902632036,0.8852434984465364,0
1.3066700398883682,-1.1962590620138804,1.0867297863626684,-0.22645265145626947,-0.491564035899086,0.24079760112666976,-0.18265954488918293,0.46494606557040635,-1.0605827081169594,-0.8729565530720973,-0.5966859776161497,0
-0.015465640098121944,0.045775219209715334,-0.1771983814649765,0.7803700610721068,-0.24068477343722958,0.04320763407313233,1.9473266482793872,0.46494606557040635,-0.24813980835630492,-0.3017913459338549,-0.9671683466318217,0
0.6743442798948293,-0.38623670469414406,1.0867297863626684,3.21352494968235,-0.4722656310943278,-1.0435371847213235,-0.8630718010402539,1.0936011835045818,-0.6231134543996846,0.383606902632036,0.5147611294308644,0
-0.2454022800957727,-1.0882560810379154,0.6822727726578218,-0.8137659004311559,-0.6266528695323953,-0.9447422011945549,-0.3305752527481114,-1.4419744588300056,-0.1231485930085117,0.26937386120438744,0.5147611294308644,0
-0.2454022800957727,1.0178020479933985,-1.3400122958664096,-0.47815832958836385,-0.24068477343722958,-0.8459472176677861,-0.4193246774634685,-0.01702285817915348,0.5018074837304544,-0.7016069909306244,-0.7819271621239865,0
2.341384919877796,-0.9802531000619508,1.0867297863626684,0.10915491938652265,-0.18278955902295496,1.1299524528675882,0.6752515606926023,1.4079287424716407,-1.1855739234647527,0.4978399440596846,-0.040962424092642676,0
-0.3603706000945981,2.1788340934850208,0.7833870260840335,-0.22645265145626947,0.49265460914358167,0.6359775352337447,2.0064929314229585,0.15061850660328946,-0.3731310237040981,0.383606902632036,-1.1524095311396585,0
-0.3603706000945981,1.3148102456773019,0.7328298993709277,-0.47815832958836385,0.06808970343890143,-0.7471522341410174,1.1781649674129593,-0.4256486848363763,-0.49812223905189135,-0.4160243873615035,-0.8745477543779041,0
0.21447099989952778,0.855797576529451,0.17670150552676409,0.44476249022931474,-0.04770072538964779,0.7347725187605133,1.0302492595540307,1.827032154427777,1.0642679527955223,0.44072342334586034,1.0704846829543715,0
0.09950267990070293,-1.3582635334778275,1.440629673354409,-0.5620602222990617,0.06808970343890143,1.9203123210817379,1.681078374133316,0.09823058010877968,-0.06065298533461649,0.4978399440596846,0.051658168161274894,1
